id,fetch_date,data_date,query,page,device,country,clicks,impressions,ctr,position,dimension_type,created_at
174399,2026-07-27,2026-05-28,,https://www.advich.com/smspltyzhg/,,,0,11,0.0,73.0909090909091,by_page,2026-07-27 13:04:24
174400,2026-07-27,2026-05-28,,https://www.advich.com/smsryxlyrt/,,,0,1,0.0,94.0,by_page,2026-07-27 13:04:24
174401,2026-07-27,2026-05-28,,https://www.advich.com/smsszggzdj/,,,0,1,0.0,96.0,by_page,2026-07-27 13:04:24
174402,2026-07-27,2026-05-28,,https://www.advich.com/smstsxsjfx/,,,0,4,0.0,24.5,by_page,2026-07-27 13:04:24
174403,2026-07-27,2026-05-28,,https://www.advich.com/smszhcbgsh/,,,0,6,0.0,6.833333333333333,by_page,2026-07-27 13:04:24
174404,2026-07-27,2026-05-28,,https://www.advich.com/smszlfswsm/,,,0,3,0.0,54.0,by_page,2026-07-27 13:04:24
174405,2026-07-27,2026-05-28,,https://www.advich.com/smszyxykld/,,,0,1,0.0,80.0,by_page,2026-07-27 13:04:24
174406,2026-07-27,2026-05-28,,https://www.advich.com/ssggyggggs/,,,0,1,0.0,62.0,by_page,2026-07-27 13:04:24
174407,2026-07-27,2026-05-28,,https://www.advich.com/ssslpmrhtg/,,,0,1,0.0,49.0,by_page,2026-07-27 13:04:24
174408,2026-07-27,2026-05-28,,https://www.advich.com/sydyhyxcly/,,,0,2,0.0,5.0,by_page,2026-07-27 13:04:24
174409,2026-07-27,2026-05-28,,https://www.advich.com/tgpdlymtyd/,,,0,4,0.0,5.75,by_page,2026-07-27 13:04:24
174410,2026-07-27,2026-05-28,,https://www.advich.com/tgppzmdzlr/,,,0,1,0.0,9.0,by_page,2026-07-27 13:04:24
174411,2026-07-27,2026-05-28,,https://www.advich.com/tgpxndgxzl/,,,0,1,0.0,6.0,by_page,2026-07-27 13:04:24
174412,2026-07-27,2026-05-28,,https://www.advich.com/tgxsedyxjj/,,,0,1,0.0,36.0,by_page,2026-07-27 13:04:24
174413,2026-07-27,2026-05-28,,https://www.advich.com/the-integrated-marketing-mechanism-tutorial-is-here/,,,0,5,0.0,19.4,by_page,2026-07-27 13:04:24
